-10.0,1.0960003973795387
-9.99,1.0896745494478124
-9.98,1.0836708575722127
-9.97,1.0779767978476806
-9.96,1.072580335513038
-9.950000000000001,1.0674698931862256
-9.940000000000001,1.062634321315542
-9.930000000000001,1.0580628707059763
-9.920000000000002,1.0537451669927909
-9.910000000000002,1.0496711869463289
-9.900000000000002,1.0458312365026676
-9.890000000000002,1.0422159304243719
-9.880000000000003,1.038816173504243
-9.870000000000003,1.0356231432327672
-9.860000000000003,1.0326282738568728
-9.850000000000003,1.029823241763827
-9.840000000000003,1.0271999521295825
-9.830000000000004,1.0247505267756911
-9.820000000000004,1.022467293183108
-9.810000000000004,1.0203427746148461
-9.800000000000004,1.01836968130248
-9.790000000000004,1.016540902654102
-9.780000000000005,1.0148495004433833
-9.770000000000005,1.0132887029410478
-9.760000000000005,1.0118518999512605
-9.750000000000005,1.0105326387162787
-9.740000000000006,1.0093246206531474
-9.730000000000006,1.00822169888637
-9.720000000000006,1.0072178765403015
-9.710000000000006,1.006307305754589
-9.700000000000006,1.005484287385288
-9.690000000000007,1.0047432713534323
-9.680000000000007,1.0040788509313447
-9.670000000000007,1.0034857927512006
-9.660000000000007,1.0029589929862175
-9.650000000000007,1.0024935129469896
-9.640000000000008,1.002084573029155
-9.630000000000008,1.001727556081382
-9.620000000000008,1.001418011119335
-9.610000000000008,1.001151657337715
-9.600000000000009,1.000924388371515
-9.590000000000009,1.0007322767568496
-9.580000000000009,1.000571578541185
-9.57000000000001,1.0004391013391112
-9.56000000000001,1.0003307286083227
-9.55000000000001,1.0002436876907752
-9.54000000000001,1.0001750158750893
-9.53000000000001,1.0001219575025955
-9.52000000000001,1.000081968425071
-9.51000000000001,1.0000527202703642
-9.50000000000001,1.000032104472662
-9.49000000000001,1.0000182360266696
-9.480000000000011,1.000009456927793
-9.470000000000011,1.0000043392636866
-9.460000000000012,1.0000016879577773
-9.450000000000012,1.0000005429193342
-9.440000000000012,1.0000001812143802
-9.430000000000012,1.0000001182149758
-9.420000000000012,1.000000108470864
-9.410000000000013,1.0000001466204573
-9.400000000000013,1.000000467390184
-9.390000000000013,1.0000015446661095
-9.380000000000013,1.000004090794207
-9.370000000000013,1.0000090551749594
-9.360000000000014,1.0000176224080641
-9.350000000000014,1.0000312100059288
-9.340000000000014,1.0000514656989608
-9.330000000000014,1.0000802643597955
-9.320000000000014,1.0001197045774326
-9.310000000000015,1.000172104915815
-9.300000000000015,1.0002399998945988
-9.290000000000015,1.0003261357327613
-9.280000000000015,1.000433465898186
-9.270000000000016,1.0005651465085286
-9.260000000000016,1.000724633362343
-9.250000000000016,1.0009152700641843
-9.240000000000016,1.0011408938700082
-9.230000000000016,1.0014054242459285
-9.220000000000017,1.0017129597666599
-9.210000000000017,1.002067773648624
-9.200000000000017,1.0024743094806579
-9.190000000000017,1.0029371772019964
-9.180000000000017,1.0034611493764565
-9.170000000000018,1.004051157810797
-9.160000000000018,1.0047122905641277
-9.150000000000018,1.0054497893940384
-9.140000000000018,1.0062690476838179
-9.130000000000019,1.0071756088938262
-9.120000000000019,1.0081751655787838
-9.110000000000019,1.00927355901146
-9.10000000000002,1.0104767794520855
-9.09000000000002,1.0117909671017773
-9.08000000000002,1.0132224137773507
-9.07000000000002,1.0147775653442441
-9.06000000000002,1.0164630249438145
-9.05000000000002,1.0182855570510672
-9.04000000000002,1.02025209239904
-9.03000000000002,1.0223697338064472
-9.020000000000021,1.024645762946058
-9.010000000000021,1.0270876480924185
-9.000000000000021,1.0297027993103143
-8.990000000000022,1.0324996142183718
-8.980000000000022,1.0354859008700243
-8.970000000000022,1.0386699725952022
-8.960000000000022,1.042060384237088
-8.950000000000022,1.0456659467114393
-8.940000000000023,1.0494957428882288
-8.930000000000023,1.0535591448614892
-8.920000000000023,1.0578658326794665
-8.910000000000023,1.0624258146140686
-8.900000000000023,1.0672494490563347
-8.890000000000024,1.0723474681332827
-8.880000000000024,1.0777310031510492
-8.870000000000024,1.0834116119798665
-8.860000000000024,1.0894013085081748
-8.850000000000025,1.0957125943061385
-8.840000000000025,1.102358492653268
-8.830000000000025,1.1093525851006407
-8.820000000000025,1.1167090507558104
-8.810000000000025,1.124442708497854
-8.800000000000026,1.132569062351449
-8.790000000000026,1.1411043502725455
-8.780000000000026,1.1500655966244997
-8.770000000000026,1.1594706686525789
-8.760000000000026,1.169338337297027
-8.750000000000027,1.1796883427207496
-8.740000000000027,1.1905414649674233
-8.730000000000027,1.2019196002103112
-8.720000000000027,1.2138458431013592
-8.710000000000027,1.2263445757854228
-8.700000000000028,1.2394415642060308
-8.690000000000028,1.2531640623981508
-8.680000000000028,1.2675409255406886
-8.670000000000028,1.2826027326282412
-8.660000000000029,1.2983819197191493
-8.650000000000029,1.3149129248266647
-8.640000000000029,1.332232345643803
-8.63000000000003,1.3503791114322004
-8.62000000000003,1.369394334439963
-8.61000000000003,1.3893228746585304
-8.60000000000003,1.4102115002012647
-8.59000000000003,1.4321105248259394
-8.58000000000003,1.4550737246500494
-8.57000000000003,1.4791586334666578
-8.56000000000003,1.5044268673847203
